지점,지점명,일시,합계 일사량(MJ/m2)
257,양산시,2020-10,443.86
257,양산시,2020-11,319.49
257,양산시,2020-12,316.59
257,양산시,2021-01,324.29
257,양산시,2021-02,377.22
257,양산시,2021-03,497.1
257,양산시,2021-04,613.74
257,양산시,2021-05,579.96
257,양산시,2021-06,598.26
257,양산시,2021-07,583.68
257,양산시,2021-08,478.64
257,양산시,2021-09,366.93
257,양산시,2021-10,433.23
257,양산시,2021-11,325.83
257,양산시,2021-12,302.45
257,양산시,2022-01,350.8
257,양산시,2022-02,396.33
257,양산시,2022-03,470.56
257,양산시,2022-04,596
257,양산시,2022-05,774.95
257,양산시,2022-06,533.62
257,양산시,2022-07,532.18
257,양산시,2022-08,478.66
257,양산시,2022-09,415.82
257,양산시,2022-10,425.96
257,양산시,2022-11,324.7
257,양산시,2022-12,293.51
257,양산시,2023-01,330
257,양산시,2023-02,347.5
257,양산시,2023-03,490.66
257,양산시,2023-04,521
257,양산시,2023-05,543.61
257,양산시,2023-06,560.18
257,양산시,2023-07,477.48
257,양산시,2023-08,551.22
257,양산시,2023-09,409.67
257,양산시,2023-10,449.88
257,양산시,2023-11,335.28
257,양산시,2023-12,266.74
257,양산시,2024-01,315.34
257,양산시,2024-02,263.68
257,양산시,2024-03,473.23
257,양산시,2024-04,501.9
257,양산시,2024-05,705.42
257,양산시,2024-06,578.6
257,양산시,2024-07,496.53
257,양산시,2024-08,620.82
257,양산시,2024-09,452.31
257,양산시,2024-10,345.43
257,양산시,2024-11,288.01
257,양산시,2024-12,321.16
257,양산시,2025-01,326.9
257,양산시,2025-02,407.36
257,양산시,2025-03,466.16
257,양산시,2025-04,589.89
257,양산시,2025-05,582.66
257,양산시,2025-06,592.47
257,양산시,2025-07,628.03
257,양산시,2025-08,566.01
257,양산시,2025-09,349.26
257,양산시,2025-10,309.76
257,양산시,2025-11,306.62
257,양산시,2025-12,240.13
258,보성군,2016-01,243.75
258,보성군,2016-02,289.13
258,보성군,2016-03,411.85
258,보성군,2016-04,418.49
258,보성군,2016-05,511.1
258,보성군,2016-06,401.49
258,보성군,2016-07,467.52
258,보성군,2016-08,548.5
258,보성군,2016-09,314.47
258,보성군,2016-10,248.97
258,보성군,2016-11,243.96
258,보성군,2016-12,209.67
258,보성군,2017-01,259.14
258,보성군,2017-02,304.29
258,보성군,2017-03,399.47
258,보성군,2017-04,468.84
258,보성군,2017-05,533.25
258,보성군,2017-06,478.52
258,보성군,2017-07,397.21
258,보성군,2017-08,450.01
258,보성군,2017-09,376.9
258,보성군,2017-10,301.03
258,보성군,2017-11,264.95
258,보성군,2017-12,231.77
258,보성군,2018-01,204.67
258,보성군,2018-02,215.13
258,보성군,2018-03,289.97
258,보성군,2018-04,335.3
258,보성군,2018-05,348.86
258,보성군,2018-06,367.3
258,보성군,2018-07,411.65
258,보성군,2018-08,352.16
258,보성군,2018-09,242.57
258,보성군,2018-10,280.42
258,보성군,2018-11,197.58
258,보성군,2018-12,166.41
258,보성군,2019-01,208.09
258,보성군,2019-02,219.67
258,보성군,2019-03,314.27
258,보성군,2019-04,302.79
258,보성군,2019-05,438.79
258,보성군,2019-06,375.57
258,보성군,2019-07,312.54
258,보성군,2019-08,347.14
258,보성군,2019-09,240.89
258,보성군,2019-10,266.57
258,보성군,2019-11,218
258,보성군,2019-12,272.84
258,보성군,2020-01,262.29
258,보성군,2020-02,346.34
258,보성군,2020-03,550.42
258,보성군,2020-04,658.32
258,보성군,2020-05,589.08
258,보성군,2020-06,592.48
258,보성군,2020-07,378.37
258,보성군,2020-08,535.31
258,보성군,2020-09,449.82
258,보성군,2020-10,483.36
258,보성군,2020-11,326.26
258,보성군,2020-12,306.79
258,보성군,2021-01,319.27
258,보성군,2021-02,360.69
258,보성군,2021-03,516.11
258,보성군,2021-04,620.76
258,보성군,2021-05,627.4
258,보성군,2021-06,652.94
258,보성군,2021-07,615.47
258,보성군,2021-08,570.41
258,보성군,2021-09,390.88
258,보성군,2021-10,468.73
258,보성군,2021-11,325.57
258,보성군,2021-12,308.62
258,보성군,2022-01,351.55
258,보성군,2022-02,423.48
258,보성군,2022-03,480.58
258,보성군,2022-04,603.79
258,보성군,2022-05,759.25
258,보성군,2022-06,570.95
258,보성군,2022-07,602
258,보성군,2022-08,500.17
258,보성군,2022-09,465.26
258,보성군,2022-10,506.96
258,보성군,2022-11,338.1
258,보성군,2022-12,304.32
258,보성군,2023-01,337.12
258,보성군,2023-02,377.29
258,보성군,2023-03,523.37
258,보성군,2023-04,514.33
258,보성군,2023-05,557.78
258,보성군,2023-06,611.25
258,보성군,2023-07,400.28
258,보성군,2023-08,638.83
258,보성군,2023-09,474.77
258,보성군,2023-10,488.87
258,보성군,2023-11,340.13
258,보성군,2023-12,265.33
258,보성군,2024-01,311.39
258,보성군,2024-02,275.18
258,보성군,2024-03,482.73
258,보성군,2024-04,494.12
258,보성군,2024-05,726.84
258,보성군,2024-06,594.65
258,보성군,2024-07,502.58
258,보성군,2024-08,703.18
258,보성군,2024-09,532.67
258,보성군,2024-10,391.6
258,보성군,2024-11,315.32
258,보성군,2024-12,309.72
258,보성군,2025-01,340.7
258,보성군,2025-02,404.91
258,보성군,2025-03,494.77
258,보성군,2025-04,637.46
258,보성군,2025-05,576.9
258,보성군,2025-06,618.64
258,보성군,2025-07,730.04
258,보성군,2025-08,627.57
258,보성군,2025-09,447.55
258,보성군,2025-10,391.08
258,보성군,2025-11,364.96
258,보성군,2025-12,312.72
259,강진군,2016-01,287.62
259,강진군,2016-02,316.38
259,강진군,2016-03,403.36
259,강진군,2016-04,363.75
259,강진군,2016-05,400.77
259,강진군,2016-06,266.56
259,강진군,2016-07,330.69
259,강진군,2016-08,358.28
259,강진군,2016-09,226.91
259,강진군,2016-10,229.9
259,강진군,2016-11,301.99
259,강진군,2016-12,305.05
259,강진군,2017-01,404.58
259,강진군,2017-02,440.64
259,강진군,2017-03,531.25
259,강진군,2017-04,543.66
259,강진군,2017-05,559.6
259,강진군,2017-06,457.48
259,강진군,2017-07,232.35
259,강진군,2017-08,309.82
259,강진군,2017-09,267.14
259,강진군,2017-10,266.33
259,강진군,2017-11,298.7
259,강진군,2017-12,318.29
259,강진군,2018-01,316.94
259,강진군,2018-02,309.94
259,강진군,2018-03,354.66
259,강진군,2018-04,355.33
259,강진군,2018-05,330.28
259,강진군,2018-06,303.49
259,강진군,2018-07,300.93
259,강진군,2018-08,236.73
259,강진군,2018-09,265.87
259,강진군,2018-10,360.28
259,강진군,2018-11,328.15
259,강진군,2018-12,395.91
259,강진군,2019-01,478.12
259,강진군,2019-02,460.95
259,강진군,2019-03,576.19
259,강진군,2019-04,480.62
259,강진군,2019-05,597.71
259,강진군,2019-06,452.44
259,강진군,2019-07,331.92
259,강진군,2019-08,404.13
259,강진군,2019-09,305.76
259,강진군,2019-10,373.16
259,강진군,2019-11,328.6
259,강진군,2019-12,375.17
259,강진군,2020-01,268.2
259,강진군,2020-02,298.44
259,강진군,2020-03,481.02
259,강진군,2020-04,590.13
259,강진군,2020-05,523.72
259,강진군,2020-06,553.8
259,강진군,2020-07,338.02
259,강진군,2020-08,527.54
259,강진군,2020-09,421.79
259,강진군,2020-10,443.39
259,강진군,2020-11,269.22
259,강진군,2020-12,250.3
259,강진군,2021-01,265.34
259,강진군,2021-02,321.05
259,강진군,2021-03,505.9
259,강진군,2021-04,605.24
259,강진군,2021-05,609.33
259,강진군,2021-06,629.65
259,강진군,2021-07,572.25
259,강진군,2021-08,523.99
259,강진군,2021-09,380.61
259,강진군,2021-10,448.25
259,강진군,2021-11,302.59
259,강진군,2021-12,272.3
259,강진군,2022-01,331.91
259,강진군,2022-02,392.57
259,강진군,2022-03,454.73
259,강진군,2022-04,610.22
259,강진군,2022-05,737.42
259,강진군,2022-06,531.26
259,강진군,2022-07,571.05
259,강진군,2022-08,473.95
259,강진군,2022-09,467.4
259,강진군,2022-10,484.52
259,강진군,2022-11,323.22
259,강진군,2022-12,264.38
259,강진군,2023-01,310.87
259,강진군,2023-02,363.65
259,강진군,2023-03,510.34
259,강진군,2023-04,511.44
259,강진군,2023-05,557.62
259,강진군,2023-06,551.08
259,강진군,2023-07,398.67
259,강진군,2023-08,609.14
259,강진군,2023-09,457.76
259,강진군,2023-10,426.24
259,강진군,2023-11,271.75
259,강진군,2023-12,211.8
259,강진군,2024-01,282.71
259,강진군,2024-02,254.08
259,강진군,2024-03,462.78
259,강진군,2024-04,498.41
259,강진군,2024-05,686.83
259,강진군,2024-06,568.19
259,강진군,2024-07,456.83
259,강진군,2024-08,654.58
259,강진군,2024-09,501.33
259,강진군,2024-10,324.19
259,강진군,2024-11,291.36
259,강진군,2024-12,279.42
259,강진군,2025-01,311.5
259,강진군,2025-02,342.15
259,강진군,2025-03,394.16
259,강진군,2025-04,547.53
259,강진군,2025-05,553.68
259,강진군,2025-06,608.41
259,강진군,2025-07,664.61
259,강진군,2025-08,571.95
259,강진군,2025-09,408.6
259,강진군,2025-10,367.34
259,강진군,2025-11,334.62
259,강진군,2025-12,280.33
261,해남,2024-05,0
262,고흥,2017-02,0
262,고흥,2024-03,57.95
262,고흥,2024-04,468.44
262,고흥,2024-05,702.17
262,고흥,2024-06,540.1
262,고흥,2024-07,494.59
262,고흥,2024-08,647.29
262,고흥,2024-09,453.14
262,고흥,2024-10,361.65
262,고흥,2024-11,295.4
262,고흥,2024-12,304.4
262,고흥,2025-01,324.96
262,고흥,2025-02,386.25
262,고흥,2025-03,441.21
262,고흥,2025-04,603.89
262,고흥,2025-05,557.06
262,고흥,2025-06,589.78
262,고흥,2025-07,695.96
262,고흥,2025-08,561.4
262,고흥,2025-09,408.26
262,고흥,2025-10,394.2
262,고흥,2025-11,362.69
262,고흥,2025-12,309.24
263,의령군,2016-01,291.29
263,의령군,2016-02,388.44
263,의령군,2016-03,478.19
263,의령군,2016-04,519.88
263,의령군,2016-05,651.64
263,의령군,2016-06,513.19
263,의령군,2016-07,550.76
263,의령군,2016-08,623.67
263,의령군,2016-09,332.42
263,의령군,2016-10,301.17
263,의령군,2016-11,289.53
263,의령군,2016-12,279.07
263,의령군,2017-01,316.31
263,의령군,2017-02,408.01
263,의령군,2017-03,512.07
263,의령군,2017-04,569.26
263,의령군,2017-05,679.47
263,의령군,2017-06,650.38
263,의령군,2017-07,524.58
263,의령군,2017-08,564.48
263,의령군,2017-09,480.57
263,의령군,2017-10,356.26
263,의령군,2017-11,352.35
263,의령군,2017-12,314.79
263,의령군,2018-01,324.33
263,의령군,2018-02,383.32
263,의령군,2018-03,472.43
263,의령군,2018-04,556.74
263,의령군,2018-05,566.81
263,의령군,2018-06,568.25
263,의령군,2018-07,621.56
263,의령군,2018-08,556.97
263,의령군,2018-09,393.06
263,의령군,2018-10,430.06
263,의령군,2018-11,299.02
263,의령군,2018-12,271.54
263,의령군,2019-01,344.28
263,의령군,2019-02,377.49
263,의령군,2019-03,527.09
263,의령군,2019-04,486.76
263,의령군,2019-05,702.41
263,의령군,2019-06,586.03
263,의령군,2019-07,519.54
263,의령군,2019-08,545.13
263,의령군,2019-09,385.21
263,의령군,2019-10,398.79
263,의령군,2019-11,313.41
263,의령군,2019-12,281.6
263,의령군,2020-01,268.41
263,의령군,2020-02,381.69
263,의령군,2020-03,536.73
263,의령군,2020-04,641.52
263,의령군,2020-05,591.37
263,의령군,2020-06,619.47
263,의령군,2020-07,376.2
263,의령군,2020-08,487.45
263,의령군,2020-09,377.09
263,의령군,2020-10,464.89
263,의령군,2020-11,316.97
263,의령군,2020-12,308.93
263,의령군,2021-01,324.12
263,의령군,2021-02,384.57
263,의령군,2021-03,496.53
263,의령군,2021-04,603.75
263,의령군,2021-05,609.45
263,의령군,2021-06,591.49
263,의령군,2021-07,595.07
263,의령군,2021-08,513
263,의령군,2021-09,369.25
263,의령군,2021-10,432.93
263,의령군,2021-11,323.96
263,의령군,2021-12,316.55
263,의령군,2022-01,351
263,의령군,2022-02,428.21
263,의령군,2022-03,488.51
263,의령군,2022-04,592.55
263,의령군,2022-05,760.45
263,의령군,2022-06,576.01
263,의령군,2022-07,571.05
263,의령군,2022-08,475.17
263,의령군,2022-09,450.55
263,의령군,2022-10,482
263,의령군,2022-11,334.48
263,의령군,2022-12,323.73
263,의령군,2023-01,348.31
263,의령군,2023-02,375.09
263,의령군,2023-03,461.84
263,의령군,2023-04,544.3
263,의령군,2023-05,558.19
263,의령군,2023-06,611.07
263,의령군,2023-07,470.31
263,의령군,2023-08,584.34
263,의령군,2023-09,436.89
263,의령군,2023-10,453.24
263,의령군,2023-11,356.74
263,의령군,2023-12,294.41
263,의령군,2024-01,328.07
263,의령군,2024-02,289.52
263,의령군,2024-03,490.73
263,의령군,2024-04,499.24
263,의령군,2024-05,720.43
263,의령군,2024-06,622.66
263,의령군,2024-07,519.88
263,의령군,2024-08,682.67
263,의령군,2024-09,471.48
263,의령군,2024-10,364.83
263,의령군,2024-11,313.83
263,의령군,2024-12,333.19
263,의령군,2025-01,350.39
263,의령군,2025-02,417.44
263,의령군,2025-03,504.33
263,의령군,2025-04,618.15
263,의령군,2025-05,578.3
263,의령군,2025-06,615
263,의령군,2025-07,648.92
263,의령군,2025-08,612.92
263,의령군,2025-09,407.75
263,의령군,2025-10,335.46
263,의령군,2025-11,367.14
263,의령군,2025-12,304.91
264,함양군,2016-01,262.09
264,함양군,2016-02,362.19
264,함양군,2016-03,508.39
264,함양군,2016-04,530.34
264,함양군,2016-05,674.8
264,함양군,2016-06,536.32
264,함양군,2016-07,576.29
264,함양군,2016-08,622.51
264,함양군,2016-09,346.68
264,함양군,2016-10,301.16
264,함양군,2016-11,280.54
264,함양군,2016-12,255.08
264,함양군,2017-01,319.87
264,함양군,2017-02,394.57
264,함양군,2017-03,510.09
264,함양군,2017-04,582.67
264,함양군,2017-05,686.55
264,함양군,2017-06,672.21
264,함양군,2017-07,502.11
264,함양군,2017-08,554.06
264,함양군,2017-09,487.48
264,함양군,2017-10,305.63
264,함양군,2017-11,304.05
264,함양군,2017-12,278.17
264,함양군,2018-01,309.96
264,함양군,2018-02,368.97
264,함양군,2018-03,495.47
264,함양군,2018-04,563.61
264,함양군,2018-05,596.7
264,함양군,2018-06,615.61
264,함양군,2018-07,624.47
264,함양군,2018-08,534.35
264,함양군,2018-09,416.23
264,함양군,2018-10,424.57
264,함양군,2018-11,296.65
264,함양군,2018-12,271.95
264,함양군,2019-01,335.21
264,함양군,2019-02,363.58
264,함양군,2019-03,509.88
264,함양군,2019-04,514.25
264,함양군,2019-05,737.24
264,함양군,2019-06,636.28
264,함양군,2019-07,510.1
264,함양군,2019-08,547.46
264,함양군,2019-09,380.02
264,함양군,2019-10,394.16
264,함양군,2019-11,305.28
264,함양군,2019-12,271.98
264,함양군,2020-01,256.52
264,함양군,2020-02,367.18
264,함양군,2020-03,542.04
264,함양군,2020-04,569
264,함양군,2020-05,652.88
264,함양군,2020-06,614.47
264,함양군,2020-07,384.7
264,함양군,2020-08,492.95
264,함양군,2020-09,400.2
264,함양군,2020-10,455.61
264,함양군,2020-11,305.48
264,함양군,2020-12,292.6
264,함양군,2021-01,303.4
264,함양군,2021-02,375.05
264,함양군,2021-03,491
264,함양군,2021-04,621.35
264,함양군,2021-05,583.18
264,함양군,2021-06,617.09
264,함양군,2021-07,614.17
264,함양군,2021-08,481.07
264,함양군,2021-09,388.56
264,함양군,2021-10,429.24
264,함양군,2021-11,308.03
264,함양군,2021-12,291.41
264,함양군,2022-01,351.07
264,함양군,2022-02,413.45
264,함양군,2022-03,478.64
264,함양군,2022-04,629.06
264,함양군,2022-05,791.13
264,함양군,2022-06,605.72
264,함양군,2022-07,591.16
264,함양군,2022-08,487.96
264,함양군,2022-09,420.31
264,함양군,2022-10,458.1
264,함양군,2022-11,324.47
264,함양군,2022-12,289.47
264,함양군,2023-01,323.81
264,함양군,2023-02,369.47
264,함양군,2023-03,524.68
264,함양군,2023-04,539.29
264,함양군,2023-05,586.51
264,함양군,2023-06,640.64
264,함양군,2023-07,487.03
264,함양군,2023-08,568.06
264,함양군,2023-09,446.45
264,함양군,2023-10,460.65
264,함양군,2023-11,324.32
264,함양군,2023-12,240.8
264,함양군,2024-01,301.52
264,함양군,2024-02,268.96
264,함양군,2024-03,482.48
264,함양군,2024-04,509.7
264,함양군,2024-05,746.14
264,함양군,2024-06,658.84
264,함양군,2024-07,526.28
264,함양군,2024-08,657.58
264,함양군,2024-09,454.94
264,함양군,2024-10,349.97
264,함양군,2024-11,293.47
264,함양군,2024-12,283.47
264,함양군,2025-01,300.61
264,함양군,2025-02,407.58
264,함양군,2025-03,501.25
264,함양군,2025-04,649.9
264,함양군,2025-05,561.14
264,함양군,2025-06,640.38
264,함양군,2025-07,725.03
264,함양군,2025-08,602.32
264,함양군,2025-09,408.18
264,함양군,2025-10,346.26
264,함양군,2025-11,354.8
264,함양군,2025-12,294.89
266,광양시,2016-01,299.13
266,광양시,2016-02,386.51
266,광양시,2016-03,495.72
266,광양시,2016-04,517.67
266,광양시,2016-05,636.78
266,광양시,2016-06,494.93
266,광양시,2016-07,581.51
266,광양시,2016-08,657.71
266,광양시,2016-09,378.75
266,광양시,2016-10,322.12
266,광양시,2016-11,310.83
266,광양시,2016-12,279.62
266,광양시,2017-01,338.48
266,광양시,2017-02,407.28
266,광양시,2017-03,527.55
266,광양시,2017-04,586.56
266,광양시,2017-05,700.19
266,광양시,2017-06,642.35
266,광양시,2017-07,486.58
266,광양시,2017-08,574.35
266,광양시,2017-09,492.08
266,광양시,2017-10,389.95
266,광양시,2017-11,345.37
266,광양시,2017-12,316.9
266,광양시,2018-01,331.05
266,광양시,2018-02,377.06
266,광양시,2018-03,480.35
266,광양시,2018-04,554.68
266,광양시,2018-05,559.53
266,광양시,2018-06,596.52
266,광양시,2018-07,587.48
266,광양시,2018-08,539.23
266,광양시,2018-09,414.12
266,광양시,2018-10,449.91
266,광양시,2018-11,320.23
266,광양시,2018-12,279.59
266,광양시,2019-01,344.24
266,광양시,2019-02,369.04
266,광양시,2019-03,528.51
266,광양시,2019-04,506.21
266,광양시,2019-05,717.1
266,광양시,2019-06,586.69
266,광양시,2019-07,513.43
266,광양시,2019-08,545.99
266,광양시,2019-09,385.18
266,광양시,2019-10,436.89
266,광양시,2019-11,324.82
266,광양시,2019-12,275.84
266,광양시,2020-01,267.52
266,광양시,2020-02,375.07
266,광양시,2020-03,547.53
266,광양시,2020-04,656.56
266,광양시,2020-05,587.97
266,광양시,2020-06,598.4
266,광양시,2020-07,368.92
266,광양시,2020-08,497.87
266,광양시,2020-09,437.55
266,광양시,2020-10,466.94
266,광양시,2020-11,321.33
266,광양시,2020-12,303.33
266,광양시,2021-01,303.26
266,광양시,2021-02,370.29
266,광양시,2021-03,507.47
266,광양시,2021-04,611.07
266,광양시,2021-05,587.35
266,광양시,2021-06,615.35
266,광양시,2021-07,593.27
266,광양시,2021-08,517.49
266,광양시,2021-09,371.44
266,광양시,2021-10,447.02
266,광양시,2021-11,312.61
266,광양시,2021-12,306.88
266,광양시,2022-01,347.27
266,광양시,2022-02,411.23
266,광양시,2022-03,478.87
266,광양시,2022-04,596.36
266,광양시,2022-05,733.43
266,광양시,2022-06,549.91
266,광양시,2022-07,571.64
266,광양시,2022-08,465.01
266,광양시,2022-09,464.46
266,광양시,2022-10,480.41
266,광양시,2022-11,326.89
266,광양시,2022-12,286.58
266,광양시,2023-01,332.96
266,광양시,2023-02,369.39
266,광양시,2023-03,506.06
266,광양시,2023-04,508.2
266,광양시,2023-05,550.94
266,광양시,2023-06,596.78
266,광양시,2023-07,391.03
266,광양시,2023-08,565.79
266,광양시,2023-09,448.8
266,광양시,2023-10,456.77
266,광양시,2023-11,335.06
266,광양시,2023-12,270.62
266,광양시,2024-01,315.8
266,광양시,2024-02,280.83
266,광양시,2024-03,483.98
266,광양시,2024-04,477.01
266,광양시,2024-05,712.45
266,광양시,2024-06,571.45
266,광양시,2024-07,489.13
266,광양시,2024-08,648.08
266,광양시,2024-09,499.18
266,광양시,2024-10,367.43
266,광양시,2024-11,291.14
266,광양시,2024-12,297.74
266,광양시,2025-01,327.06
266,광양시,2025-02,399.31
266,광양시,2025-03,481.68
266,광양시,2025-04,597.01
266,광양시,2025-05,550.57
266,광양시,2025-06,600.15
266,광양시,2025-07,701.34
266,광양시,2025-08,599.91
266,광양시,2025-09,417.11
266,광양시,2025-10,350.89
266,광양시,2025-11,344.65
266,광양시,2025-12,290.12
272,영주,2016-08,1
273,문경,2017-08,0
276,청송군,2016-01,269.05
276,청송군,2016-02,344
276,청송군,2016-03,468.14
276,청송군,2016-04,527.74
276,청송군,2016-05,686.16
276,청송군,2016-06,571.05
276,청송군,2016-07,528.95
276,청송군,2016-08,595.73
276,청송군,2016-09,310.18
276,청송군,2016-10,274.38
276,청송군,2016-11,249.8
276,청송군,2016-12,234.08
276,청송군,2017-01,300.47
276,청송군,2017-02,386.06
276,청송군,2017-03,473.94
276,청송군,2017-04,573.31
276,청송군,2017-05,665.08
276,청송군,2017-06,652.55
276,청송군,2017-07,478.9
276,청송군,2017-08,488.41
276,청송군,2017-09,451.62
276,청송군,2017-10,294.2
276,청송군,2017-11,302.47
276,청송군,2017-12,275.97
276,청송군,2018-01,299.46
276,청송군,2018-02,362.2
276,청송군,2018-03,473.31
276,청송군,2018-04,565.62
276,청송군,2018-05,586.6
276,청송군,2018-06,561.25
276,청송군,2018-07,619.03
276,청송군,2018-08,534.08
276,청송군,2018-09,367.1
276,청송군,2018-10,398.14
276,청송군,2018-11,280.45
276,청송군,2018-12,267.29
276,청송군,2019-01,320.71
276,청송군,2019-02,352.55
276,청송군,2019-03,474.63
276,청송군,2019-04,510.8
276,청송군,2019-05,717.97
276,청송군,2019-06,606.1
276,청송군,2019-07,492.74
276,청송군,2019-08,572.43
276,청송군,2019-09,374.38
276,청송군,2019-10,360.61
276,청송군,2019-11,285.96
276,청송군,2019-12,267.34
276,청송군,2020-01,241.96
276,청송군,2020-02,348.21
276,청송군,2020-03,514.07
276,청송군,2020-04,613.66
276,청송군,2020-05,633.12
276,청송군,2020-06,634.15
276,청송군,2020-07,407.68
276,청송군,2020-08,486.84
276,청송군,2020-09,395.94
276,청송군,2020-10,420.68
276,청송군,2020-11,283.3
276,청송군,2020-12,296.73
276,청송군,2021-01,313.73
276,청송군,2021-02,388.07
276,청송군,2021-03,476.58
276,청송군,2021-04,607.72
276,청송군,2021-05,573.12
276,청송군,2021-06,576.7
276,청송군,2021-07,638.35
276,청송군,2021-08,436.38
276,청송군,2021-09,379.36
276,청송군,2021-10,373.81
276,청송군,2021-11,301.99
276,청송군,2021-12,308.05
276,청송군,2022-01,342.98
276,청송군,2022-02,412.74
276,청송군,2022-03,457.59
276,청송군,2022-04,623.45
276,청송군,2022-05,772.11
276,청송군,2022-06,606.65
276,청송군,2022-07,559.08
276,청송군,2022-08,447.95
276,청송군,2022-09,449.03
276,청송군,2022-10,406.78
276,청송군,2022-11,321.25
276,청송군,2022-12,286.45
276,청송군,2023-01,322.85
276,청송군,2023-02,363.57
276,청송군,2023-03,531.48
276,청송군,2023-04,570.64
276,청송군,2023-05,618.9
276,청송군,2023-06,667.86
276,청송군,2023-07,546.01
276,청송군,2023-08,567.75
276,청송군,2023-09,429.95
276,청송군,2023-10,445.1
276,청송군,2023-11,342.42
276,청송군,2023-12,271.77
276,청송군,2024-01,303.46
276,청송군,2024-02,253.83
276,청송군,2024-03,481.84
276,청송군,2024-04,534.23
276,청송군,2024-05,744.17
276,청송군,2024-06,662.37
276,청송군,2024-07,519.63
276,청송군,2024-08,630.1
276,청송군,2024-09,451.39
276,청송군,2024-10,324.75
276,청송군,2024-11,279.68
276,청송군,2024-12,315.85
276,청송군,2025-01,310.68
276,청송군,2025-02,435.89
276,청송군,2025-03,448.11
276,청송군,2025-04,645.12
276,청송군,2025-05,623.66
276,청송군,2025-06,619.5
276,청송군,2025-07,673.94
276,청송군,2025-08,606.04
276,청송군,2025-09,383.38
276,청송군,2025-10,266.73
276,청송군,2025-11,350.41
276,청송군,2025-12,284.42
279,구미,2022-10,0
279,구미,2025-02,237.59
279,구미,2025-03,451.77
279,구미,2025-04,604.69
279,구미,2025-05,581.31
279,구미,2025-06,592.98
279,구미,2025-07,680.08
279,구미,2025-08,564.24
279,구미,2025-09,357.1
279,구미,2025-10,270.18
279,구미,2025-11,330.94
279,구미,2025-12,252.93
283,경주시,2016-01,242.58
283,경주시,2016-02,340.29
283,경주시,2016-03,401.25
283,경주시,2016-04,464.14
283,경주시,2016-05,644.57
283,경주시,2016-06,489.07
283,경주시,2016-07,508.64
283,경주시,2016-08,575.67
283,경주시,2016-09,283.83
283,경주시,2016-10,283.3
283,경주시,2016-11,254.24
283,경주시,2016-12,246.8
283,경주시,2017-01,303.7
283,경주시,2017-02,378.91
283,경주시,2017-03,471.77
283,경주시,2017-04,551.16
283,경주시,2017-05,646.25
283,경주시,2017-06,638.15
283,경주시,2017-07,467.85
283,경주시,2017-08,315.75
283,경주시,2017-10,76.76
283,경주시,2017-11,194.23
283,경주시,2017-12,179.2
283,경주시,2018-01,190.59
283,경주시,2018-02,215.01
283,경주시,2018-03,273.81
283,경주시,2018-04,529.12
283,경주시,2018-05,520.32
283,경주시,2018-06,510.33
283,경주시,2018-07,572.11
283,경주시,2018-08,505.17
283,경주시,2018-09,331.02
283,경주시,2018-10,396.81
283,경주시,2018-11,283.41
283,경주시,2018-12,256.42
283,경주시,2019-01,318.34
283,경주시,2019-02,335.74
283,경주시,2019-03,484.72
283,경주시,2019-04,485.91
283,경주시,2019-05,629.39
283,경주시,2019-06,499.4
283,경주시,2019-07,419.58
283,경주시,2019-08,453.13
283,경주시,2019-09,314.99
283,경주시,2019-10,308.6
283,경주시,2019-11,249.13
283,경주시,2019-12,240.45
283,경주시,2020-01,211.09
283,경주시,2020-02,319.73
283,경주시,2020-03,443.15
283,경주시,2020-04,551.41
283,경주시,2020-05,555.77
283,경주시,2020-06,550.19
283,경주시,2020-07,323.02
283,경주시,2020-08,469.03
283,경주시,2020-09,331.31
283,경주시,2020-10,366.89
283,경주시,2020-11,276.36
283,경주시,2020-12,312.86
283,경주시,2021-01,315.05
283,경주시,2021-02,376.5
283,경주시,2021-03,472.04
283,경주시,2021-04,593.36
283,경주시,2021-05,598.59
283,경주시,2021-06,543.72
283,경주시,2021-07,568.01
283,경주시,2021-08,435.54
283,경주시,2021-09,355.94
283,경주시,2021-10,384.37
283,경주시,2021-11,319.64
283,경주시,2021-12,312.27
283,경주시,2022-01,343.92
283,경주시,2022-02,414.39
283,경주시,2022-03,457.33
283,경주시,2022-04,604.94
283,경주시,2022-05,788.89
283,경주시,2022-06,593.91
283,경주시,2022-07,521.09
283,경주시,2022-08,472.61
283,경주시,2022-09,384.06
283,경주시,2022-10,398.95
283,경주시,2022-11,328.11
283,경주시,2022-12,315.1
283,경주시,2023-01,335.77
283,경주시,2023-02,346.87
283,경주시,2023-03,515.74
283,경주시,2023-04,572.62
283,경주시,2023-05,597.65
283,경주시,2023-06,640.69
283,경주시,2023-07,487.63
283,경주시,2023-08,529.17
283,경주시,2023-09,403.36
283,경주시,2023-10,456.2
283,경주시,2023-11,351.03
283,경주시,2023-12,276.29
283,경주시,2024-01,313.39
283,경주시,2024-02,243.19
283,경주시,2024-03,477.35
283,경주시,2024-04,496.79
283,경주시,2024-05,698.03
283,경주시,2024-06,634.4
283,경주시,2024-07,558.28
283,경주시,2024-08,634.75
283,경주시,2024-09,414.83
283,경주시,2024-10,330.81
283,경주시,2024-11,283.35
283,경주시,2024-12,312.87
283,경주시,2025-01,322.51
283,경주시,2025-02,425.2
283,경주시,2025-03,488.82
283,경주시,2025-04,644.57
283,경주시,2025-05,627.28
283,경주시,2025-06,640.26
